[CityServiceResult{result=48029, methodName='getPopulationOfCountry', inputQuery='Seychelles', clientZone=1, turnaroundTime=175, executionTime=7, waitingTime=88, serverZone=1}]
[CityServiceResult{result=2579609, methodName='getPopulationOfCountry', inputQuery='Oman', clientZone=3, turnaroundTime=1413, executionTime=2, waitingTime=1331, serverZone=3}]
[CityServiceResult{result=1070, methodName='getPopulationOfCountry', inputQuery='Tokelau', clientZone=2, turnaroundTime=1322, executionTime=6, waitingTime=1146, serverZone=1}]
[CityServiceResult{result=7287342, methodName='getPopulationOfCountry', inputQuery='Ghana', clientZone=5, turnaroundTime=2574, executionTime=7, waitingTime=2487, serverZone=5}]
[CityServiceResult{result=15411242, methodName='getPopulationOfCountry', inputQuery='Belgium', clientZone=2, turnaroundTime=1501, executionTime=6, waitingTime=1415, serverZone=2}]
[CityServiceResult{result=7348242, methodName='getPopulationOfCountry', inputQuery='Bolivia', clientZone=4, turnaroundTime=621, executionTime=5, waitingTime=536, serverZone=4}]
[CityServiceResult{result=2579609, methodName='getPopulationOfCountry', inputQuery='Oman', clientZone=3, turnaroundTime=1505, executionTime=5, waitingTime=1420, serverZone=3}]
[CityServiceResult{result=673504000, methodName='getPopulationOfCountry', inputQuery='China', clientZone=1, turnaroundTime=1317, executionTime=5, waitingTime=1232, serverZone=1}]
[CityServiceResult{result=1680347, methodName='getPopulationOfCountry', inputQuery='Chad', clientZone=2, turnaroundTime=1586, executionTime=2, waitingTime=1504, serverZone=2}]
[CityServiceResult{result=7287342, methodName='getPopulationOfCountry', inputQuery='Ghana', clientZone=5, turnaroundTime=2662, executionTime=2, waitingTime=2580, serverZone=5}]
[CityServiceResult{result=6340891, methodName='getPopulationOfCountry', inputQuery='Guatemala', clientZone=3, turnaroundTime=1589, executionTime=3, waitingTime=1506, serverZone=3}]
[CityServiceResult{result=100848918, methodName='getPopulationOfCountry', inputQuery='Japan', clientZone=4, turnaroundTime=531, executionTime=3, waitingTime=448, serverZone=4}]
[CityServiceResult{result=673504000, methodName='getPopulationOfCountry', inputQuery='China', clientZone=1, turnaroundTime=1405, executionTime=3, waitingTime=1322, serverZone=1}]
[CityServiceResult{result=4896738, methodName='getPopulationOfCountry', inputQuery='Tunisia', clientZone=4, turnaroundTime=355, executionTime=3, waitingTime=272, serverZone=4}]
[CityServiceResult{result=3989252, methodName='getPopulationOfCountry', inputQuery='Nepal', clientZone=2, turnaroundTime=1498, executionTime=3, waitingTime=1415, serverZone=2}]
[CityServiceResult{result=4803355, methodName='getPopulationOfCountry', inputQuery='Serbia', clientZone=5, turnaroundTime=2476, executionTime=2, waitingTime=2394, serverZone=5}]
[CityServiceResult{result=9362428, methodName='getPopulationOfCountry', inputQuery='Sweden', clientZone=3, turnaroundTime=1591, executionTime=2, waitingTime=1509, serverZone=3}]
[CityServiceResult{result=134594036, methodName='getPopulationOfCountry', inputQuery='Brazil', clientZone=1, turnaroundTime=1404, executionTime=4, waitingTime=1320, serverZone=1}]
[CityServiceResult{result=276340, methodName='getPopulationOfCountry', inputQuery='Swaziland', clientZone=4, turnaroundTime=439, executionTime=4, waitingTime=355, serverZone=4}]
[CityServiceResult{result=3989252, methodName='getPopulationOfCountry', inputQuery='Nepal', clientZone=2, turnaroundTime=1588, executionTime=5, waitingTime=1503, serverZone=2}]
[CityServiceResult{result=4896738, methodName='getPopulationOfCountry', inputQuery='Tunisia', clientZone=3, turnaroundTime=1410, executionTime=5, waitingTime=1325, serverZone=3}]
[CityServiceResult{result=4803355, methodName='getPopulationOfCountry', inputQuery='Serbia', clientZone=5, turnaroundTime=2566, executionTime=5, waitingTime=2481, serverZone=5}]
[CityServiceResult{result=134594036, methodName='getPopulationOfCountry', inputQuery='Brazil', clientZone=1, turnaroundTime=1489, executionTime=4, waitingTime=1405, serverZone=1}]
[CityServiceResult{result=3328228, methodName='getPopulationOfCountry', inputQuery='Honduras', clientZone=3, turnaroundTime=435, executionTime=2, waitingTime=263, serverZone=4}]
[CityServiceResult{result=9362428, methodName='getPopulationOfCountry', inputQuery='Sweden', clientZone=3, turnaroundTime=1494, executionTime=2, waitingTime=1412, serverZone=3}]
[CityServiceResult{result=7348242, methodName='getPopulationOfCountry', inputQuery='Bolivia', clientZone=1, turnaroundTime=1675, executionTime=2, waitingTime=1503, serverZone=2}]
[CityServiceResult{result=4896738, methodName='getPopulationOfCountry', inputQuery='Tunisia', clientZone=5, turnaroundTime=2558, executionTime=2, waitingTime=2476, serverZone=5}]
[CityServiceResult{result=3639169, methodName='getPopulationOfCountry', inputQuery='Cambodia', clientZone=4, turnaroundTime=260, executionTime=4, waitingTime=176, serverZone=4}]
[CityServiceResult{result=7375148, methodName='getPopulationOfCountry', inputQuery='Switzerland', clientZone=1, turnaroundTime=1313, executionTime=4, waitingTime=1229, serverZone=1}]
[CityServiceResult{result=8249, methodName='getPopulationOfCountry', inputQuery='Tuvalu', clientZone=1, turnaroundTime=2645, executionTime=5, waitingTime=2470, serverZone=5}]
[CityServiceResult{result=7097388, methodName='getPopulationOfCountry', inputQuery='Belarus', clientZone=3, turnaroundTime=1405, executionTime=5, waitingTime=1320, serverZone=3}]
[CityServiceResult{result=3639169, methodName='getPopulationOfCountry', inputQuery='Cambodia', clientZone=2, turnaroundTime=1497, executionTime=4, waitingTime=1413, serverZone=2}]
[CityServiceResult{result=3639169, methodName='getPopulationOfCountry', inputQuery='Cambodia', clientZone=4, turnaroundTime=350, executionTime=6, waitingTime=264, serverZone=4}]
[CityServiceResult{result=9362428, methodName='getPopulationOfCountry', inputQuery='Sweden', clientZone=1, turnaroundTime=1317, executionTime=7, waitingTime=1230, serverZone=1}]
[CityServiceResult{result=361020, methodName='getPopulationOfCountry', inputQuery='Comoros', clientZone=3, turnaroundTime=2734, executionTime=7, waitingTime=2557, serverZone=5}]
[CityServiceResult{result=7097388, methodName='getPopulationOfCountry', inputQuery='Belarus', clientZone=3, turnaroundTime=1411, executionTime=7, waitingTime=1324, serverZone=3}]
[CityServiceResult{result=3639169, methodName='getPopulationOfCountry', inputQuery='Cambodia', clientZone=2, turnaroundTime=1587, executionTime=6, waitingTime=1501, serverZone=2}]
[CityServiceResult{result=16357414, methodName='getPopulationOfCountry', inputQuery='Thailand', clientZone=1, turnaroundTime=1325, executionTime=5, waitingTime=1240, serverZone=1}]
[CityServiceResult{result=3645095, methodName='getPopulationOfCountry', inputQuery='Uganda', clientZone=4, turnaroundTime=175, executionTime=6, waitingTime=89, serverZone=4}]
[CityServiceResult{result=6340891, methodName='getPopulationOfCountry', inputQuery='Guatemala', clientZone=2, turnaroundTime=1582, executionTime=5, waitingTime=1407, serverZone=3}]
[CityServiceResult{result=4722032, methodName='getPopulationOfCountry', inputQuery='Guinea', clientZone=5, turnaroundTime=2642, executionTime=5, waitingTime=2557, serverZone=5}]
[CityServiceResult{result=3639169, methodName='getPopulationOfCountry', inputQuery='Cambodia', clientZone=2, turnaroundTime=1675, executionTime=3, waitingTime=1592, serverZone=2}]
[CityServiceResult{result=2579609, methodName='getPopulationOfCountry', inputQuery='Oman', clientZone=1, turnaroundTime=1409, executionTime=5, waitingTime=1324, serverZone=1}]
[CityServiceResult{result=3645095, methodName='getPopulationOfCountry', inputQuery='Uganda', clientZone=4, turnaroundTime=267, executionTime=5, waitingTime=182, serverZone=4}]
[CityServiceResult{result=8652407, methodName='getPopulationOfCountry', inputQuery='Portugal', clientZone=3, turnaroundTime=1325, executionTime=3, waitingTime=1242, serverZone=3}]
[CityServiceResult{result=4722032, methodName='getPopulationOfCountry', inputQuery='Guinea', clientZone=5, turnaroundTime=2644, executionTime=4, waitingTime=2560, serverZone=5}]
[CityServiceResult{result=3639169, methodName='getPopulationOfCountry', inputQuery='Cambodia', clientZone=2, turnaroundTime=1763, executionTime=3, waitingTime=1680, serverZone=2}]
[CityServiceResult{result=10074283, methodName='getPopulationOfCountry', inputQuery='Kazakhstan', clientZone=3, turnaroundTime=1331, executionTime=8, waitingTime=1243, serverZone=3}]
[CityServiceResult{result=53608445, methodName='getPopulationOfCountry', inputQuery='Pakistan', clientZone=2, turnaroundTime=1507, executionTime=8, waitingTime=1419, serverZone=2}]
[CityServiceResult{result=53608445, methodName='getPopulationOfCountry', inputQuery='Pakistan', clientZone=3, turnaroundTime=446, executionTime=8, waitingTime=268, serverZone=4}]
[CityServiceResult{result=10382487, methodName='getPopulationOfCountry', inputQuery='Hungary', clientZone=1, turnaroundTime=1417, executionTime=10, waitingTime=1327, serverZone=1}]
[CityServiceResult{result=4477021, methodName='getPopulationOfCountry', inputQuery='Haiti', clientZone=5, turnaroundTime=2476, executionTime=10, waitingTime=2386, serverZone=5}]
[CityServiceResult{result=53608445, methodName='getPopulationOfCountry', inputQuery='Pakistan', clientZone=5, turnaroundTime=446, executionTime=3, waitingTime=273, serverZone=4}]
[CityServiceResult{result=3639169, methodName='getPopulationOfCountry', inputQuery='Cambodia', clientZone=1, turnaroundTime=1141, executionTime=2, waitingTime=1059, serverZone=1}]
[CityServiceResult{result=233433, methodName='getPopulationOfCountry', inputQuery='Bhutan', clientZone=2, turnaroundTime=1421, executionTime=3, waitingTime=1338, serverZone=2}]
[CityServiceResult{result=3907506, methodName='getPopulationOfCountry', inputQuery='Ireland', clientZone=3, turnaroundTime=1418, executionTime=3, waitingTime=1335, serverZone=3}]
[CityServiceResult{result=184225, methodName='getPopulationOfCountry', inputQuery='Guam', clientZone=5, turnaroundTime=2560, executionTime=2, waitingTime=2478, serverZone=5}]
[CityServiceResult{result=10074283, methodName='getPopulationOfCountry', inputQuery='Kazakhstan', clientZone=4, turnaroundTime=441, executionTime=4, waitingTime=357, serverZone=4}]
[CityServiceResult{result=233433, methodName='getPopulationOfCountry', inputQuery='Bhutan', clientZone=2, turnaroundTime=1506, executionTime=4, waitingTime=1422, serverZone=2}]
[CityServiceResult{result=3907506, methodName='getPopulationOfCountry', inputQuery='Ireland', clientZone=3, turnaroundTime=1506, executionTime=3, waitingTime=1423, serverZone=3}]
[CityServiceResult{result=4896738, methodName='getPopulationOfCountry', inputQuery='Tunisia', clientZone=4, turnaroundTime=1231, executionTime=4, waitingTime=1057, serverZone=1}]
[CityServiceResult{result=3006587, methodName='getPopulationOfCountry', inputQuery='Slovakia', clientZone=5, turnaroundTime=2561, executionTime=3, waitingTime=2478, serverZone=5}]
[CityServiceResult{result=10074283, methodName='getPopulationOfCountry', inputQuery='Kazakhstan', clientZone=4, turnaroundTime=531, executionTime=7, waitingTime=444, serverZone=4}]
[CityServiceResult{result=3328228, methodName='getPopulationOfCountry', inputQuery='Honduras', clientZone=2, turnaroundTime=1413, executionTime=6, waitingTime=1327, serverZone=2}]
[CityServiceResult{result=3907506, methodName='getPopulationOfCountry', inputQuery='Ireland', clientZone=3, turnaroundTime=1506, executionTime=4, waitingTime=1422, serverZone=3}]
[CityServiceResult{result=3162856, methodName='getPopulationOfCountry', inputQuery='Norway', clientZone=1, turnaroundTime=1154, executionTime=7, waitingTime=1067, serverZone=1}]
[CityServiceResult{result=3006587, methodName='getPopulationOfCountry', inputQuery='Slovakia', clientZone=5, turnaroundTime=2651, executionTime=6, waitingTime=2565, serverZone=5}]
[CityServiceResult{result=3006587, methodName='getPopulationOfCountry', inputQuery='Slovakia', clientZone=5, turnaroundTime=2736, executionTime=3, waitingTime=2653, serverZone=5}]
[CityServiceResult{result=70068919, methodName='getPopulationOfCountry', inputQuery='United Kingdom', clientZone=3, turnaroundTime=713, executionTime=3, waitingTime=540, serverZone=4}]
[CityServiceResult{result=357957, methodName='getPopulationOfCountry', inputQuery='Bahamas', clientZone=3, turnaroundTime=1590, executionTime=3, waitingTime=1507, serverZone=3}]
[CityServiceResult{result=8480241, methodName='getPopulationOfCountry', inputQuery='Israel', clientZone=2, turnaroundTime=1322, executionTime=3, waitingTime=1239, serverZone=2}]
[CityServiceResult{result=15411242, methodName='getPopulationOfCountry', inputQuery='Belgium', clientZone=1, turnaroundTime=1149, executionTime=3, waitingTime=1066, serverZone=1}]
[CityServiceResult{result=1907246, methodName='getPopulationOfCountry', inputQuery='Tajikistan', clientZone=5, turnaroundTime=2826, executionTime=5, waitingTime=2741, serverZone=5}]
[CityServiceResult{result=15411242, methodName='getPopulationOfCountry', inputQuery='Belgium', clientZone=1, turnaroundTime=1237, executionTime=5, waitingTime=1152, serverZone=1}]
[CityServiceResult{result=15411242, methodName='getPopulationOfCountry', inputQuery='Belgium', clientZone=3, turnaroundTime=798, executionTime=5, waitingTime=623, serverZone=4}]
[CityServiceResult{result=100848918, methodName='getPopulationOfCountry', inputQuery='Japan', clientZone=4, turnaroundTime=1681, executionTime=5, waitingTime=1506, serverZone=3}]
[CityServiceResult{result=8480241, methodName='getPopulationOfCountry', inputQuery='Israel', clientZone=2, turnaroundTime=1413, executionTime=4, waitingTime=1329, serverZone=2}]
[CityServiceResult{result=10074283, methodName='getPopulationOfCountry', inputQuery='Kazakhstan', clientZone=4, turnaroundTime=797, executionTime=4, waitingTime=713, serverZone=4}]
[CityServiceResult{result=1907246, methodName='getPopulationOfCountry', inputQuery='Tajikistan', clientZone=1, turnaroundTime=1327, executionTime=3, waitingTime=1244, serverZone=1}]
[CityServiceResult{result=8833274, methodName='getPopulationOfCountry', inputQuery='Greece', clientZone=1, turnaroundTime=3000, executionTime=4, waitingTime=2826, serverZone=5}]
[CityServiceResult{result=8480241, methodName='getPopulationOfCountry', inputQuery='Israel', clientZone=2, turnaroundTime=1500, executionTime=4, waitingTime=1416, serverZone=2}]
[CityServiceResult{result=266998322, methodName='getPopulationOfCountry', inputQuery='United States', clientZone=3, turnaroundTime=1677, executionTime=4, waitingTime=1593, serverZone=3}]
[CityServiceResult{result=369776, methodName='getPopulationOfCountry', inputQuery='Guyana', clientZone=5, turnaroundTime=2473, executionTime=3, waitingTime=2390, serverZone=5}]
[CityServiceResult{result=4803355, methodName='getPopulationOfCountry', inputQuery='Serbia', clientZone=2, turnaroundTime=1323, executionTime=3, waitingTime=1240, serverZone=2}]
[CityServiceResult{result=276340, methodName='getPopulationOfCountry', inputQuery='Swaziland', clientZone=4, turnaroundTime=797, executionTime=3, waitingTime=714, serverZone=4}]
[CityServiceResult{result=15411242, methodName='getPopulationOfCountry', inputQuery='Belgium', clientZone=1, turnaroundTime=1413, executionTime=3, waitingTime=1330, serverZone=1}]
